DATAAREAID,FSMAKEBUYDECISIONID,SORTINGID,Type,ProductionID,Hours,Category,RouteID,NAME,PartCategory,Lvl4FSDs,Lvl1FSDs,Ops,OpsComplete,ProductPool,Cost,V_DIE_PURCHASE_COMPONENT,V_DIE_MSD_COST,V_DIE_LSD,V_DIE_MSD,V_DIE_FSD,V_DIE_COST
gmna,Make,2018,Actual,P00043615,124.5,Total,D2Y350520,NEW_DSGN_FTD_LINE_FSD'S_BETWEEN_5.0_7.0,QTR INR,5.62,8.8,6,6,DSGN,8391.3,21241.45,53435.79,0.58,0.27,0.85,167086.29
gmna,Make,2018,Actual,P00043603,115.7,Total,D2Y350520,NEW_DSGN_FTD_LINE_FSD'S_BETWEEN_5.0_7.0,QTR INR,5.62,8.8,6,6,DSGN,7798.18,32232.21,73534.65,0.97,0.37,1.34,264366.69
gmna,Make,2018,Actual,P00043606,455.1,Total,D3I450275,NEW_CONS_FTD_MISC_LINE_BETWEEN_5.0_7.0_FSDS_PREP,QTR INR,5.62,8.8,6,6,DIE-PREP,42165.015,39808.98,74756.68,0.76,0.38,1.14,224473.67
gmna,Make,2018,Actual,P00045268,226.1,Subassembly,D3M300055,NEW-CONS_FTD_QTR_INR_BETWN_9_12_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.62,8.8,1,1,DAS,20948.165,13546.6,45423.14,0.71,0.23,0.94,185717.15
gmna,Make,2018,Actual,P00043600,186,Subassembly,D3L300055,NEW-CONS_FTD_UB_BETWN_5.0_7.0_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.62,8.8,1,1,DAS,17232.9,32232.21,73534.65,0.97,0.37,1.34,264366.69
gmna,Make,2018,Actual,P00043611,183.2,Subassembly,D3L300055,NEW-CONS_FTD_UB_BETWN_5.0_7.0_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.62,8.8,1,1,DAS,16973.48,21241.45,53435.79,0.58,0.27,0.85,167086.29
gmna,Make,2018,Actual,P00043605,181.2,Subassembly,D3L300055,NEW-CONS_FTD_UB_BETWN_5.0_7.0_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.62,8.8,1,1,DAS,16788.18,39808.98,74756.68,0.76,0.38,1.14,224473.67
gmna,Make,2018,Actual,P00043606,38,Process Planning,D3I450275,NEW_CONS_FTD_MISC_LINE_BETWEEN_5.0_7.0_FSDS_PREP,QTR INR,5.62,8.8,1,1,DIE-PREP,3520.7,39808.98,74756.68,0.76,0.38,1.14,224473.67
gmna,Make,2018,Actual,P00043612,34,Process Planning,D3I450275,NEW_CONS_FTD_MISC_LINE_BETWEEN_5.0_7.0_FSDS_PREP,QTR INR,5.62,8.8,1,1,DIE-PREP,3150.1,21241.45,53435.79,0.58,0.27,0.85,167086.29
gmna,Make,2018,Actual,P00045270,32,Process Planning,D3J450275,NEW_CONS_FTD_QTR_INR_LINE_BETWEEN_9.0_12.0_FSDS_PREP,QTR INR,5.62,8.8,1,1,DIE-PREP,2964.8,13546.6,45423.14,0.71,0.23,0.94,185717.15
gmna,Make,2018,Actual,P00043601,25,Process Planning,D3I450275,NEW_CONS_FTD_MISC_LINE_BETWEEN_5.0_7.0_FSDS_PREP,QTR INR,5.62,8.8,1,1,DIE-PREP,2316.25,32232.21,73534.65,0.97,0.37,1.34,264366.69
gmna,Make,2018,Actual,P00043596,25,Process Planning,D3I450270,NEW_CONS_FTD_MISC_DRAW_BETWEEN_5.0_7.0_FSDS_PREP,QTR INR,5.62,8.8,1,1,DIE-PREP,2316.25,12185.95,50517.25,1.09,0.26,1.35,266143.18
gmna,Make,2018,Actual,P00043595,225.1,Subassembly,D3L300055,NEW-CONS_FTD_UB_BETWN_5.0_7.0_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.62,8.8,1,1,DAS,20855.515,12185.95,50517.25,1.09,0.26,1.35,266143.18
gmna,Make,2018,Actual,P00043601,218.9,Patterns,D3I450275,NEW_CONS_FTD_MISC_LINE_BETWEEN_5.0_7.0_FSDS_PREP,QTR INR,5.62,8.8,2,2,DIE-PREP,20281.085,32232.21,73534.65,0.97,0.37,1.34,264366.69
gmna,Make,2018,Actual,P00043612,501,Total,D3I450275,NEW_CONS_FTD_MISC_LINE_BETWEEN_5.0_7.0_FSDS_PREP,QTR INR,5.62,8.8,6,6,DIE-PREP,46417.65,21241.45,53435.79,0.58,0.27,0.85,167086.29
gmna,Make,2018,Actual,P00043677,240.5,Final Machining,D3M300055,NEW-CONS_FTD_QTR_INR_BETWN_9_12_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.35,7.74,1,1,DAS,22282.325,27159.7,68065.23,0.94,0.35,1.29,254176.78
gmna,Make,2018,Actual,P00043684,191.9,Final Machining,D3M300055,NEW-CONS_FTD_QTR_INR_BETWN_9_12_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.35,7.74,1,1,DAS,17779.535,38988.16,73603.8,0.76,0.37,1.14,224347.13
gmna,Make,2018,Actual,P00043689,86,Final Machining,D3M300055,NEW-CONS_FTD_QTR_INR_BETWN_9_12_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.35,7.74,1,1,DAS,7967.9,21906.52,54121.24,0.62,0.27,0.89,175579.13
gmna,Make,2018,Actual,P00043687,144.2,Design,D2Y350540,NEW_DSGN_FTD_LINE_FSD'S_QTR_INR,QTR INR,5.35,7.74,6,6,DSGN,9719.08,38988.16,73603.8,0.76,0.37,1.14,224347.13
gmna,Make,2018,Actual,P00043692,124.3,Design,D2Y350540,NEW_DSGN_FTD_LINE_FSD'S_QTR_INR,QTR INR,5.35,7.74,6,6,DSGN,8377.82,21906.52,54121.24,0.62,0.27,0.89,175579.13
gmna,Make,2018,Actual,P00043674,123.1,Design,D2Y300600,NEW_DSGN_FTD_DRAW_FSD's_QTR_INR,QTR INR,5.35,7.74,5,5,DSGN,8296.94,11879.88,52099.04,0.78,0.26,1.04,204943.98
gmna,Make,2018,Actual,P00043680,123,Design,D2Y350540,NEW_DSGN_FTD_LINE_FSD'S_QTR_INR,QTR INR,5.35,7.74,6,6,DSGN,8290.2,27159.7,68065.23,0.94,0.35,1.29,254176.78
gmna,Make,2018,Actual,P00045278,74.8,Design,D2Y350540,NEW_DSGN_FTD_LINE_FSD'S_QTR_INR,QTR INR,5.35,7.74,6,6,DSGN,5041.52,14874.82,46899.69,0.75,0.24,0.99,195752.97
gmna,Make,2018,Actual,P00043684,484,Assembly,D3M300055,NEW-CONS_FTD_QTR_INR_BETWN_9_12_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.35,7.74,1,1,DAS,44842.6,38988.16,73603.8,0.76,0.37,1.14,224347.13
gmna,Make,2018,Actual,P00043671,418,Assembly,D3M300055,NEW-CONS_FTD_QTR_INR_BETWN_9_12_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.35,7.74,1,1,DAS,38727.7,11879.88,52099.04,0.78,0.26,1.04,204943.98
gmna,Make,2018,Actual,P00043689,266.6,Assembly,D3M300055,NEW-CONS_FTD_QTR_INR_BETWN_9_12_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.35,7.74,1,1,DAS,24700.49,21906.52,54121.24,0.62,0.27,0.89,175579.13
gmna,Make,2018,Actual,P00045275,158,Assembly,D3M300055,NEW-CONS_FTD_QTR_INR_BETWN_9_12_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.35,7.74,1,1,DAS,14638.7,14874.82,46899.69,0.75,0.24,0.99,195752.97
gmna,MAKE,2018,Actual,P00047602,184.4,Final Machining,D3E360055,NEW-CONS_FTD_FENDER_IVER2_Line_DAS_TL-Stg,FENDER OTR,11.61,15.39,1,1,DAS,17018.276,59750.79,138705.48,1.43,0.7,2.14,421381.56
gmna,MAKE,2018,Actual,P00047537,620.2,Design,D2Y350140,NEW_DSGN_FTD_LINE_CAM_FENDER_CATEGORY-2,FENDER OTR,11.61,15.39,6,6,DSGN,41858.32,62731.48,159230.06,1.94,0.81,2.75,542636.32
gmna,MAKE,2018,Actual,P00047540,534,Design,D2Y350140,NEW_DSGN_FTD_LINE_CAM_FENDER_CATEGORY-2,FENDER OTR,11.61,15.39,6,6,DSGN,35991.6,76608.77,147356.32,1.29,0.75,2.04,402705.69
gmna,MAKE,2018,Actual,P00042488,454.8,Total,D2Y350480,NEW_DSGN_FTD_LINE_FSD'S_UNDER_5.0,REAR FLOOR,4.04,5.64,6,6,DSGN,30653.52,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,MAKE,2018,Actual,P00042481,485.6,Total,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR FLOOR,4.04,5.64,6,6,DIE-PREP,44192.804,15294.04,49302.51,0.8,0.25,1.05,208043.68
gmna,MAKE,2018,Actual,P00042479,542.5,Total,D3J300080,CONS_FTD_UNDER_5.0_FSD'S_DRAW-010_V1_TOOL,REAR FLOOR,4.04,5.64,1,1,V1,50262.625,10816.48,42881.35,1.03,0.22,1.25,246175.84
gmna,MAKE,2018,Actual,P00042475,564.8,Total,D3H450270,NEW_CONS_FTD_MISC_DRAW_UNDER_5.0_FSDS_PREP,REAR FLOOR,4.04,5.64,5,5,DIE-PREP,51469.072,10816.48,42881.35,1.03,0.22,1.25,246175.84
gmna,MAKE,2018,Actual,P00042474,757.6,Total,D3K300055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_DRAW_010_DAS_TL-Stg,REAR FLOOR,4.04,5.64,4,4,DAS,70191.64,10816.48,42881.35,1.03,0.22,1.25,246175.84
gmna,MAKE,2018,Actual,P00042485,832.8,Total,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR FLOOR,4.04,5.64,4,4,DAS,77158.92,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,MAKE,2018,Actual,P00042479,542.5,V1,D3J300080,CONS_FTD_UNDER_5.0_FSD'S_DRAW-010_V1_TOOL,REAR FLOOR,4.04,5.64,1,1,V1,50262.625,10816.48,42881.35,1.03,0.22,1.25,246175.84
gmna,MAKE,2018,Actual,P00042484,156,V2,D3J350080,CONS_FTD_ALL_UB_UNDER_5_FSD'S_Line_V2_TOOL,REAR FLOOR,4.04,5.64,1,1,V2,14453.4,15294.04,49302.51,0.8,0.25,1.05,208043.68
gmna,MAKE,2018,Actual,P00042489,263.6,V2,D3J350080,CONS_FTD_ALL_UB_UNDER_5_FSD'S_Line_V2_TOOL,REAR FLOOR,4.04,5.64,1,1,V2,24422.54,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,Make,2018,Actual,P00044378,31.5,Iteration,D3D200105,CONS_FTD_V3-V6_ITERATIONS_UNDER_5.0_FSD'S_TOOLSET,DASH,5.72,7.26,2,2,DD,2918.475,,,,,,
gmna,Make,2018,Actual,P00044311,217.9,Total,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR FLOOR,3.51,4.56,4,4,DAS,20188.435,18739.82,55820.57,0.81,0.28,1.09,214688.16
gmna,MAKE,2018,Actual,P00042468,221.4,Assembly,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,FRONT FLOOR,3.15,5.58,1,1,DAS,20512.71,15895.48,45780.28,0.64,0.23,0.87,172427.03
gmna,MAKE,2018,Actual,P00042463,242.7,Assembly,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,FRONT FLOOR,3.15,5.58,1,1,DAS,22486.155,13102.07,44568.9,0.77,0.23,1,197115.86
gmna,MAKE,2018,Actual,P00042483,377,Total,D2Y350480,NEW_DSGN_FTD_LINE_FSD'S_UNDER_5.0,REAR FLOOR,4.04,5.64,6,6,DSGN,25409.8,15294.04,49302.51,0.8,0.25,1.05,208043.68
gmna,MAKE,2018,Actual,P00042477,343.8,Total,D2Y300500,NEW_DSGN_FTD_DRAW-010_FSD'S_LESS_5.0,REAR FLOOR,4.04,5.64,5,5,DSGN,23172.12,10816.48,42881.35,1.03,0.22,1.25,246175.84
gmna,MAKE,2018,Actual,P00042486,306.4,Total,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR FLOOR,4.04,5.64,6,6,DIE-PREP,27858.272,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,MAKE,2018,Actual,P00042489,263.6,Total,D3J350080,CONS_FTD_ALL_UB_UNDER_5_FSD'S_Line_V2_TOOL,REAR FLOOR,4.04,5.64,1,1,V2,24422.54,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,MAKE,2018,Actual,P00042480,185.7,Final Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR FLOOR,4.04,5.64,1,1,DAS,17205.105,15294.04,49302.51,0.8,0.25,1.05,208043.68
gmna,MAKE,2018,Actual,P00042474,190.2,Final Machining,D3K300055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_DRAW_010_DAS_TL-Stg,REAR FLOOR,4.04,5.64,1,1,DAS,17622.03,10816.48,42881.35,1.03,0.22,1.25,246175.84
gmna,MAKE,2018,Actual,P00042486,101,Foundry,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR FLOOR,4.04,5.64,3,3,DIE-PREP,9357.65,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,MAKE,2018,Actual,P00042474,264.7,Initial Machining,D3K300055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_DRAW_010_DAS_TL-Stg,REAR FLOOR,4.04,5.64,1,1,DAS,24524.455,10816.48,42881.35,1.03,0.22,1.25,246175.84
gmna,MAKE,2018,Actual,P00042485,289.6,Initial Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR FLOOR,4.04,5.64,1,1,DAS,26831.44,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,MAKE,2018,Actual,P00042480,304.2,Initial Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR FLOOR,4.04,5.64,1,1,DAS,28184.13,15294.04,49302.51,0.8,0.25,1.05,208043.68
gmna,MAKE,2018,Actual,P00042481,113.5,Patterns,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR FLOOR,4.04,5.64,2,2,DIE-PREP,10184.355,15294.04,49302.51,0.8,0.25,1.05,208043.68
gmna,MAKE,2018,Actual,P00042486,181.4,Patterns,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR FLOOR,4.04,5.64,2,2,DIE-PREP,16277.022,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,MAKE,2018,Actual,P00042481,18,Process Planning,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR FLOOR,4.04,5.64,1,1,DIE-PREP,1667.7,15294.04,49302.51,0.8,0.25,1.05,208043.68
gmna,MAKE,2018,Actual,P00042475,24,Process Planning,D3H450270,NEW_CONS_FTD_MISC_DRAW_UNDER_5.0_FSDS_PREP,REAR FLOOR,4.04,5.64,1,1,DIE-PREP,2223.6,10816.48,42881.35,1.03,0.22,1.25,246175.84
gmna,MAKE,2018,Actual,P00042486,24,Process Planning,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,REAR FLOOR,4.04,5.64,1,1,DIE-PREP,2223.6,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,MAKE,2018,Actual,P00042485,113,Subassembly,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR FLOOR,4.04,5.64,1,1,DAS,10469.45,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,MAKE,2018,Actual,P00042480,269.6,Subassembly,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR FLOOR,4.04,5.64,1,1,DAS,24978.44,15294.04,49302.51,0.8,0.25,1.05,208043.68
gmna,MAKE,2018,Actual,P00042484,156,Total,D3J350080,CONS_FTD_ALL_UB_UNDER_5_FSD'S_Line_V2_TOOL,REAR FLOOR,4.04,5.64,1,1,V2,14453.4,15294.04,49302.51,0.8,0.25,1.05,208043.68
gmna,MAKE,2018,Actual,P00042475,141.4,Patterns,D3H450270,NEW_CONS_FTD_MISC_DRAW_UNDER_5.0_FSDS_PREP,REAR FLOOR,4.04,5.64,2,2,DIE-PREP,12687.822,10816.48,42881.35,1.03,0.22,1.25,246175.84
gmna,MAKE,2018,Actual,P00042468,138,Final Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,FRONT FLOOR,3.15,5.58,1,1,DAS,12785.7,15895.48,45780.28,0.64,0.23,0.87,172427.03
gmna,MAKE,2018,Actual,P00042463,154.2,Final Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,FRONT FLOOR,3.15,5.58,1,1,DAS,14286.63,13102.07,44568.9,0.77,0.23,1,197115.86
gmna,MAKE,2018,Actual,P00042457,266.3,Final Machining,D3K300055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_DRAW_010_DAS_TL-Stg,FRONT FLOOR,3.15,5.58,1,1,DAS,24672.695,10448.73,43517.36,1.06,0.22,1.28,253151.2
gmna,MAKE,2018,Actual,P00042463,630.4,Total,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,FRONT FLOOR,3.15,5.58,4,4,DAS,58406.56,13102.07,44568.9,0.77,0.23,1,197115.86
gmna,MAKE,2018,Actual,P00042458,652,Total,D3H450270,NEW_CONS_FTD_MISC_DRAW_UNDER_5.0_FSDS_PREP,FRONT FLOOR,3.15,5.58,5,5,DIE-PREP,59977.392,10448.73,43517.36,1.06,0.22,1.28,253151.2
gmna,MAKE,2018,Actual,P00042472,176.6,V2,D3J350080,CONS_FTD_ALL_UB_UNDER_5_FSD'S_Line_V2_TOOL,FRONT FLOOR,3.15,5.58,1,1,V2,16361.99,15895.48,45780.28,0.64,0.23,0.87,172427.03
gmna,MAKE,2018,Actual,P00042467,557.8,V2,D3J350080,CONS_FTD_ALL_UB_UNDER_5_FSD'S_Line_V2_TOOL,FRONT FLOOR,3.15,5.58,1,1,V2,51680.17,13102.07,44568.9,0.77,0.23,1,197115.86
gmna,MAKE,2018,Actual,P00042467,557.8,Total,D3J350080,CONS_FTD_ALL_UB_UNDER_5_FSD'S_Line_V2_TOOL,FRONT FLOOR,3.15,5.58,1,1,V2,51680.17,13102.07,44568.9,0.77,0.23,1,197115.86
gmna,MAKE,2018,Actual,P00044894,72,Iteration,D3D200105,CONS_FTD_V3-V6_ITERATIONS_UNDER_5.0_FSD'S_TOOLSET,FRONT FLOOR,3.15,5.58,2,2,DD,6630.32,,,,,,
gmna,MAKE,2018,Actual,P00044894,123.5,Iteration,D3D200105,CONS_FTD_V3-V6_ITERATIONS_UNDER_5.0_FSD'S_TOOLSET,FRONT FLOOR,3.15,5.58,2,2,DD,11388.49,,,,,,
gmna,MAKE,2018,Actual,P00044894,1768.8,Iteration,D3D200105,CONS_FTD_V3-V6_ITERATIONS_UNDER_5.0_FSD'S_TOOLSET,FRONT FLOOR,3.15,5.58,2,2,DD,162389.97,,,,,,
gmna,MAKE,2018,Actual,P00044894,53,Iteration,D3D200105,CONS_FTD_V3-V6_ITERATIONS_UNDER_5.0_FSD'S_TOOLSET,FRONT FLOOR,3.15,5.58,2,2,DD,4906.85,,,,,,
gmna,MAKE,2018,Actual,P00044894,262,V6,D3D200105,CONS_FTD_V3-V6_ITERATIONS_UNDER_5.0_FSD'S_TOOLSET,FRONT FLOOR,3.15,5.58,1,1,DD,24193.68,,,,,,
gmna,Make,2018,Actual,P00044294,543.3,Assembly,D3L300055,NEW-CONS_FTD_UB_BETWN_5.0_7.0_FSD'S_DRAW_LINE_DAS_TL-Stg,FRONT FLOOR,5.91,8.96,1,1,DAS,50152.308,24486.68,99332.39,1.35,0.5,1.85,365731.44
gmna,Make,2018,Actual,P00044291,675.8,Assembly,D3L300055,NEW-CONS_FTD_UB_BETWN_5.0_7.0_FSD'S_DRAW_LINE_DAS_TL-Stg,FRONT FLOOR,5.91,8.96,1,1,DAS,62612.87,13605.14,107317.6,1.95,0.54,2.49,491811.83
gmna,MAKE,2018,Actual,P00044894,1951.1,Iteration,D3D200105,CONS_FTD_V3-V6_ITERATIONS_UNDER_5.0_FSD'S_TOOLSET,FRONT FLOOR,3.15,5.58,2,2,DD,180718.815,,,,,,
gmna,MAKE,2018,Actual,P00042485,173.2,Final Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,REAR FLOOR,4.04,5.64,1,1,DAS,16046.98,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,MAKE,2018,Actual,P00042464,466.5,Total,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,FRONT FLOOR,3.15,5.58,6,6,DIE-PREP,42757.065,13102.07,44568.9,0.77,0.23,1,197115.86
gmna,MAKE,2018,Actual,P00042460,408.2,Total,D2Y300500,NEW_DSGN_FTD_DRAW-010_FSD'S_LESS_5.0,FRONT FLOOR,3.15,5.58,5,5,DSGN,27512.68,10448.73,43517.36,1.06,0.22,1.28,253151.2
gmna,MAKE,2018,Actual,P00042469,131.5,Foundry,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,FRONT FLOOR,3.15,5.58,3,3,DIE-PREP,12037.475,15895.48,45780.28,0.64,0.23,0.87,172427.03
gmna,MAKE,2018,Actual,P00042463,138.5,Initial Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,FRONT FLOOR,3.15,5.58,1,1,DAS,12832.025,13102.07,44568.9,0.77,0.23,1,197115.86
gmna,MAKE,2018,Actual,P00042468,149,Initial Machining,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,FRONT FLOOR,3.15,5.58,1,1,DAS,13804.85,15895.48,45780.28,0.64,0.23,0.87,172427.03
gmna,MAKE,2018,Actual,P00042457,325.5,Initial Machining,D3K300055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_DRAW_010_DAS_TL-Stg,FRONT FLOOR,3.15,5.58,1,1,DAS,30157.575,10448.73,43517.36,1.06,0.22,1.28,253151.2
gmna,MAKE,2018,Actual,P00042458,124.4,Patterns,D3H450270,NEW_CONS_FTD_MISC_DRAW_UNDER_5.0_FSDS_PREP,FRONT FLOOR,3.15,5.58,2,2,DIE-PREP,11331.772,10448.73,43517.36,1.06,0.22,1.28,253151.2
gmna,MAKE,2018,Actual,P00042469,124.8,Patterns,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,FRONT FLOOR,3.15,5.58,2,2,DIE-PREP,11198.304,15895.48,45780.28,0.64,0.23,0.87,172427.03
gmna,MAKE,2018,Actual,P00042471,452.2,Total,D2Y350480,NEW_DSGN_FTD_LINE_FSD'S_UNDER_5.0,FRONT FLOOR,3.15,5.58,6,6,DSGN,30478.28,15895.48,45780.28,0.64,0.23,0.87,172427.03
gmna,MAKE,2018,Actual,P00042464,156,Patterns,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,FRONT FLOOR,3.15,5.58,2,2,DIE-PREP,13997.88,13102.07,44568.9,0.77,0.23,1,197115.86
gmna,MAKE,2018,Actual,P00042469,24,Process Planning,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,FRONT FLOOR,3.15,5.58,1,1,DIE-PREP,2223.6,15895.48,45780.28,0.64,0.23,0.87,172427.03
gmna,MAKE,2018,Actual,P00042464,48,Process Planning,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,FRONT FLOOR,3.15,5.58,1,1,DIE-PREP,4438.56,13102.07,44568.9,0.77,0.23,1,197115.86
gmna,MAKE,2018,Actual,P00042463,95,Subassembly,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,FRONT FLOOR,3.15,5.58,1,1,DAS,8801.75,13102.07,44568.9,0.77,0.23,1,197115.86
gmna,MAKE,2018,Actual,P00042468,239,Subassembly,D3K360055,NEW-CONS_FTD_UB_UNDER_5.0_FSD'S_LINE_020_DAS_TL-Stg,FRONT FLOOR,3.15,5.58,1,1,DAS,22143.35,15895.48,45780.28,0.64,0.23,0.87,172427.03
gmna,MAKE,2018,Actual,P00042472,176.6,Total,D3J350080,CONS_FTD_ALL_UB_UNDER_5_FSD'S_Line_V2_TOOL,FRONT FLOOR,3.15,5.58,1,1,V2,16361.99,15895.48,45780.28,0.64,0.23,0.87,172427.03
gmna,MAKE,2018,Actual,P00042469,280.3,Total,D3H450275,NEW_CONS_FTD_MISC_LINE_UNDER_5.0_FSDS_PREP,FRONT FLOOR,3.15,5.58,6,6,DIE-PREP,25459.379,15895.48,45780.28,0.64,0.23,0.87,172427.03
gmna,MAKE,2018,Actual,P00042466,347.7,Total,D2Y350480,NEW_DSGN_FTD_LINE_FSD'S_UNDER_5.0,FRONT FLOOR,3.15,5.58,6,6,DSGN,23434.98,13102.07,44568.9,0.77,0.23,1,197115.86
gmna,MAKE,2018,Actual,P00042458,20,Process Planning,D3H450270,NEW_CONS_FTD_MISC_DRAW_UNDER_5.0_FSDS_PREP,FRONT FLOOR,3.15,5.58,1,1,DIE-PREP,1853,10448.73,43517.36,1.06,0.22,1.28,253151.2
gmna,MAKE,2018,Actual,P00042488,454.8,Design,D2Y350480,NEW_DSGN_FTD_LINE_FSD'S_UNDER_5.0,REAR FLOOR,4.04,5.64,6,6,DSGN,30653.52,18442.9,56337.98,1.46,0.29,1.74,343367.81
gmna,MAKE,2018,Actual,P00042477,343.8,Design,D2Y300500,NEW_DSGN_FTD_DRAW-010_FSD'S_LESS_5.0,REAR FLOOR,4.04,5.64,5,5,DSGN,23172.12,10816.48,42881.35,1.03,0.22,1.25,246175.84
gmna,Make,2018,Actual,P00045268,162.3,Assembly,D3M300055,NEW-CONS_FTD_QTR_INR_BETWN_9_12_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.62,8.8,1,1,DAS,15037.095,13546.6,45423.14,0.71,0.23,0.94,185717.15
gmna,Make,2018,Actual,P00043611,149,Assembly,D3L300055,NEW-CONS_FTD_UB_BETWN_5.0_7.0_FSD'S_DRAW_LINE_DAS_TL-Stg,QTR INR,5.62,8.8,1,1,DAS,13804.85,21241.45,53435.79,0.58,0.27,0.85,167086.29
gmna,Make,2018,Actual,P00044113,198,Assembly,D3L300055,NEW-CONS_FTD_UB_BETWN_5.0_7.0_FSD'S_DRAW_LINE_DAS_TL-Stg,DASH,5.72,7.26,1,1,DAS,18344.7,13465.98,49028.18,0.73,0.25,0.97,192190.88
gmna,Make,2018,Actual,P00044109,200,Assembly,D3L300055,NEW-CONS_FTD_UB_BETWN_5.0_7.0_FSD'S_DRAW_LINE_DAS_TL-Stg,DASH,5.72,7.26,1,1,DAS,18530,50869.42,87271.02,0.8,0.44,1.24,245056.49
